ID da Transação;Data;Hora;Produto;Unidade Vendida;Unidade da Cafeteria;Tipo de Cliente;Valor da Venda
9084;2025-01-27;19:58;Pão de Queijo;3;Centro;Regular;12.0
9085;2025-06-29;12:56;Suco de Laranja;1;Centro;Novo;6.0
9086;2025-06-23;14:11;Cappuccino;3;Shopping;Novo;21.0
9087;2025-09-15;08:16;Café Espresso;1;Universidade;Regular;5.5
9088;2025-07-12;14:31;Cappuccino;1;Shopping;Regular;7.0
9089;2025-01-13;13:22;Café Espresso;2;Shopping;Novo;11.0
9090;2025-08-27;11:29;Espresso Duplo;3;Shopping;Regular;24.0
9091;2025-08-20;20:09;Pão de Queijo;2;Centro;Regular;8.0
9092;2025-04-24;12:58;Cappuccino;3;Universidade;Regular;21.0
9093;2025-06-02;14:37;Chá Gelado;1;Shopping;Novo;6.5
9094;2025-09-23;20:29;Chá Gelado;1;Centro;Regular;6.5
9095;2025-05-18;19:25;Cappuccino;1;Centro;Regular;7.0
9096;2025-09-02;08:44;Sanduíche Natural;3;Shopping;Regular;36.0
9097;2025-01-21;19:02;Café Espresso;3;Centro;Regular;16.5
9098;2025-02-17;09:25;Sanduíche Natural;3;Rodoviária;Regular;36.0
9099;2025-04-23;18:13;Cappuccino;3;Shopping;Novo;21.0
9100;2025-06-02;20:13;Pão de Queijo;3;Rodoviária;Regular;12.0
9101;2025-08-07;15:39;Cappuccino;2;Universidade;Regular;14.0
9102;2025-09-27;15:08;Pingado;3;Universidade;Regular;10.5
9103;2025-04-10;19:39;Café Espresso;2;Shopping;Regular;11.0
9104;2025-01-12;16:41;Cappuccino;3;Centro;Novo;21.0
9105;2025-08-02;07:35;Bolo de Chocolate;3;Universidade;Novo;25.5
9106;2025-06-07;09:11;Bolo de Chocolate;3;Shopping;Regular;25.5
9107;2025-02-19;07:39;Suco de Laranja;3;Rodoviária;Corporativo;18.0
9108;2025-05-08;08:17;Suco de Laranja;1;Centro;Regular;6.0
9109;2025-07-16;12:30;Salgado;1;Shopping;Regular;7.0
9110;2025-07-24;06:30;Café Espresso;2;Rodoviária;Regular;11.0
9111;2025-05-09;11:12;Cappuccino;2;Shopping;Regular;14.0
9112;2025-03-19;18:02;Cappuccino;3;Rodoviária;Regular;21.0
9113;2025-09-22;18:34;Espresso Duplo;3;Centro;Novo;24.0
9114;2025-06-24;20:20;Cappuccino;3;Shopping;Regular;21.0
9115;2025-04-15;19:18;Café Espresso;3;Universidade;Regular;16.5
9116;2025-03-12;17:03;Bolo de Chocolate;1;Centro;Regular;8.5
9117;2025-07-13;18:12;Cappuccino;2;Centro;Regular;14.0
9118;2025-03-02;20:50;Cappuccino;2;Centro;Regular;14.0
9119;2025-02-12;12:31;Suco de Laranja;2;Centro;Regular;12.0
9120;2025-05-18;08:29;Café Espresso;1;Centro;Regular;5.5
9121;2025-03-15;15:19;Bolo de Chocolate;3;Centro;Novo;25.5
9122;2025-06-14;07:49;Cappuccino;1;Shopping;Regular;7.0
9123;2025-01-30;14:10;Cappuccino;1;Centro;Regular;7.0
9124;2025-06-21;06:47;Espresso Duplo;2;Rodoviária;Regular;16.0
9125;2025-03-13;06:47;Cappuccino;1;Universidade;Regular;7.0
9126;2025-01-01;15:16;Cappuccino;2;Centro;Regular;14.0
9127;2025-02-01;19:34;Sanduíche Natural;1;Universidade;Novo;12.0
9128;2025-09-10;07:18;Café Espresso;2;Universidade;Regular;11.0
9129;2025-08-22;19:52;Café Espresso;2;Centro;Novo;11.0
9130;2025-02-28;14:33;Cappuccino;3;Universidade;Novo;21.0
9131;2025-07-27;17:42;Pão de Queijo;2;Shopping;Novo;8.0
9132;2025-06-08;20:16;Cappuccino;1;Universidade;Novo;7.0
9133;2025-09-22;16:05;Bolo de Chocolate;2;Universidade;Regular;17.0
9134;2025-04-05;08:12;Café Espresso;1;Universidade;Regular;5.5
9135;2025-06-29;12:21;Cappuccino;2;Centro;Regular;14.0
9136;2025-01-16;16:06;Pão de Queijo;3;Centro;Regular;12.0
9137;2025-04-11;18:44;Café Espresso;3;Shopping;Regular;16.5
9138;2025-09-19;10:00;Cappuccino;1;Centro;Regular;7.0
9139;2025-05-20;19:18;Pão de Queijo;2;Shopping;Regular;8.0
9140;2025-03-14;08:54;Pingado;1;Shopping;Regular;3.5
9141;2025-01-30;20:45;Café Espresso;3;Centro;Regular;16.5
9142;2025-07-05;18:34;Pão de Queijo;1;Centro;Novo;4.0
9143;2025-06-18;16:52;Cappuccino;1;Centro;Regular;7.0
9144;2025-04-06;09:35;Salgado;2;Shopping;Novo;14.0
9145;2025-09-16;18:38;Chá Gelado;3;Shopping;Novo;19.5
9146;2025-01-06;06:22;Chá Gelado;3;Shopping;Regular;19.5
9147;2025-03-18;20:55;Cappuccino;2;Centro;Regular;14.0
9148;2025-09-07;08:34;Cappuccino;2;Universidade;Regular;14.0
9149;2025-03-23;09:46;Cappuccino;2;Universidade;Novo;14.0
9150;2025-03-05;18:21;Cappuccino;3;Shopping;Novo;21.0
9151;2025-05-19;19:06;Suco de Laranja;3;Centro;Regular;18.0
9152;2025-08-09;06:44;Café Espresso;2;Universidade;Regular;11.0
9153;2025-01-26;09:43;Bolo de Chocolate;1;Rodoviária;Novo;8.5
9154;2025-09-13;12:26;Chá Gelado;3;Centro;Regular;19.5
9155;2025-07-31;07:16;Cappuccino;2;Shopping;Corporativo;14.0
9156;2025-02-15;06:57;Bolo de Chocolate;2;Shopping;Regular;17.0
9157;2025-07-07;19:29;Café Espresso;1;Centro;Novo;5.5
9158;2025-04-08;11:27;Café Espresso;2;Universidade;Regular;11.0
9159;2025-04-13;10:32;Café Espresso;1;Centro;Regular;5.5
9160;2025-07-28;15:34;Café Espresso;1;Universidade;Regular;5.5
9161;2025-09-19;20:10;Café Espresso;3;Centro;Corporativo;16.5
9162;2025-02-01;12:27;Pão de Queijo;2;Shopping;Regular;8.0
9163;2025-04-18;14:40;Suco de Laranja;3;Centro;Regular;18.0
9164;2025-05-04;20:53;Café Espresso;3;Shopping;Novo;16.5
9165;2025-04-06;08:32;Sanduíche Natural;3;Centro;Novo;36.0
9166;2025-04-03;08:57;Sanduíche Natural;2;Shopping;Regular;24.0
9167;2025-01-13;07:58;Suco de Laranja;2;Centro;Regular;12.0
9168;2025-06-30;10:55;Cappuccino;2;Centro;Regular;14.0
9169;2025-04-22;10:48;Café Espresso;3;Centro;Novo;16.5
9170;2025-02-18;08:59;Suco de Laranja;1;Universidade;Regular;6.0
9171;2025-08-06;10:54;Sanduíche Natural;3;Shopping;Regular;36.0
9172;2025-08-03;10:13;Cappuccino;1;Centro;Regular;7.0
9173;2025-05-06;15:52;Suco de Laranja;2;Shopping;Novo;12.0
9174;2025-03-17;12:28;Café Espresso;2;Universidade;Regular;11.0
9175;2025-06-17;20:39;Suco de Laranja;3;Rodoviária;Regular;18.0
9176;2025-03-14;19:07;Café Espresso;1;Centro;Regular;5.5
9177;2025-03-01;12:12;Pão de Queijo;2;Shopping;Novo;8.0
9178;2025-07-13;19:18;Pão de Queijo;2;Shopping;Regular;8.0
9179;2025-01-10;16:01;Cappuccino;3;Centro;Regular;21.0
9180;2025-01-24;06:05;Café Espresso;3;Centro;Regular;16.5
9181;2025-01-02;18:40;Espresso Duplo;3;Universidade;Corporativo;24.0
9182;2025-02-07;08:04;Pão de Queijo;1;Shopping;Corporativo;4.0
9183;2025-01-17;14:29;Pão de Queijo;1;Centro;Regular;4.0
9184;2025-09-29;14:38;Bolo de Chocolate;2;Shopping;Novo;17.0
9185;2025-03-14;19:35;Chá Gelado;3;Centro;Regular;19.5
9186;2025-02-07;16:49;Café Espresso;2;Universidade;Novo;11.0
9187;2025-03-02;07:51;Chá Gelado;1;Rodoviária;Regular;6.5
9188;2025-09-11;06:35;Café Espresso;2;Shopping;Regular;11.0
9189;2025-05-15;17:58;Café Espresso;2;Shopping;Regular;11.0
9190;2025-04-03;11:15;Bolo de Chocolate;3;Shopping;Novo;25.5
9191;2025-08-23;11:54;Pingado;2;Universidade;Novo;7.0
9192;2025-04-11;10:08;Café Espresso;3;Centro;Regular;16.5
9193;2025-03-26;07:33;Cappuccino;2;Shopping;Corporativo;14.0
9194;2025-02-21;09:30;Pão de Queijo;2;Rodoviária;Novo;8.0
9195;2025-04-07;09:19;Cappuccino;1;Universidade;Novo;7.0
9196;2025-03-22;06:19;Pingado;1;Centro;Novo;3.5
9197;2025-06-28;17:20;Bolo de Chocolate;2;Universidade;Regular;17.0
9198;2025-03-14;14:18;Sanduíche Natural;2;Centro;Regular;24.0
9199;2025-05-31;20:02;Cappuccino;3;Shopping;Corporativo;21.0
9200;2025-01-17;19:04;Cappuccino;1;Rodoviária;Regular;7.0
9201;2025-02-17;15:05;Pão de Queijo;1;Shopping;Novo;4.0
9202;2025-04-14;08:48;Cappuccino;2;Universidade;Novo;14.0
9203;2025-09-11;15:23;Suco de Laranja;3;Universidade;Regular;18.0
9204;2025-04-06;17:00;Cappuccino;1;Rodoviária;Novo;7.0
9205;2025-06-24;07:50;Cappuccino;2;Rodoviária;Regular;14.0
9206;2025-03-06;11:51;Chá Gelado;2;Centro;Novo;13.0
9207;2025-02-01;09:14;Suco de Laranja;2;Centro;Regular;12.0
9208;2025-01-15;14:37;Café Espresso;2;Shopping;Regular;11.0
9209;2025-03-19;17:17;Sanduíche Natural;2;Rodoviária;Novo;24.0
9210;2025-02-09;12:46;Pão de Queijo;1;Shopping;Regular;4.0
9211;2025-02-13;18:50;Bolo de Chocolate;1;Universidade;Regular;8.5
9212;2025-07-21;14:21;Cappuccino;3;Universidade;Novo;21.0
9213;2025-01-04;13:44;Cappuccino;2;Shopping;Regular;14.0
9214;2025-05-25;18:32;Salgado;3;Shopping;Regular;21.0
9215;2025-04-07;07:21;Cappuccino;2;Shopping;Novo;14.0
9216;2025-05-11;08:16;Café Espresso;2;Centro;Regular;11.0
9217;2025-05-27;11:04;Cappuccino;2;Rodoviária;Novo;14.0
9218;2025-03-21;18:24;Café Espresso;3;Centro;Regular;16.5
9219;2025-03-16;11:52;Suco de Laranja;2;Rodoviária;Regular;12.0
9220;2025-07-14;06:30;Café Espresso;3;Shopping;Regular;16.5
9221;2025-08-23;06:58;Cappuccino;1;Centro;Novo;7.0
9222;2025-02-18;06:38;Sanduíche Natural;2;Centro;Regular;24.0
9223;2025-01-25;11:47;Pão de Queijo;3;Rodoviária;Novo;12.0
9224;2025-08-31;10:47;Cappuccino;1;Centro;Regular;7.0
9225;2025-03-30;09:42;Pão de Queijo;2;Universidade;Regular;8.0
9226;2025-05-23;19:12;Café Espresso;1;Centro;Regular;5.5
9227;2025-04-02;16:23;Café Espresso;2;Shopping;Novo;11.0
9228;2025-02-01;16:07;Bolo de Chocolate;3;Centro;Novo;25.5
9229;2025-06-03;10:51;Suco de Laranja;2;Centro;Corporativo;12.0
9230;2025-05-16;20:49;Sanduíche Natural;2;Centro;Regular;24.0
9231;2025-02-20;12:20;Suco de Laranja;3;Shopping;Regular;18.0
9232;2025-04-26;08:56;Chá Gelado;3;Shopping;Novo;19.5
9233;2025-08-01;14:10;Pingado;3;Shopping;Regular;10.5
9234;2025-06-03;20:26;Suco de Laranja;2;Centro;Novo;12.0
9235;2025-01-24;15:45;Sanduíche Natural;1;Centro;Corporativo;12.0
9236;2025-05-22;16:07;Bolo de Chocolate;3;Universidade;Regular;25.5
9237;2025-07-05;06:11;Café Espresso;1;Centro;Regular;5.5
9238;2025-07-31;08:33;Café Espresso;3;Shopping;Novo;16.5
9239;2025-06-14;09:01;Café Espresso;3;Universidade;Novo;16.5
9240;2025-02-07;17:26;Espresso Duplo;2;Shopping;Regular;16.0
9241;2025-07-07;13:16;Bolo de Chocolate;3;Centro;Novo;25.5
9242;2025-06-28;09:20;Salgado;1;Shopping;Corporativo;7.0
9243;2025-01-06;19:41;Cappuccino;2;Universidade;Regular;14.0
9244;2025-04-16;09:07;Pão de Queijo;3;Shopping;Novo;12.0
9245;2025-03-26;07:56;Café Espresso;1;Shopping;Novo;5.5
9246;2025-06-25;07:17;Sanduíche Natural;2;Centro;Regular;24.0
9247;2025-02-24;18:01;Sanduíche Natural;1;Centro;Regular;12.0
9248;2025-06-03;17:31;Salgado;2;Rodoviária;Novo;14.0
9249;2025-09-04;15:07;Café Espresso;2;Universidade;Novo;11.0
9250;2025-08-01;08:09;Café Espresso;2;Centro;Regular;11.0
9251;2025-09-07;16:13;Cappuccino;3;Centro;Corporativo;21.0
9252;2025-09-24;15:46;Cappuccino;2;Centro;Novo;14.0
9253;2025-01-03;19:55;Salgado;3;Rodoviária;Regular;21.0
9254;2025-06-12;12:41;Café Espresso;3;Shopping;Regular;16.5
9255;2025-04-16;09:38;Pão de Queijo;3;Universidade;Corporativo;12.0
9256;2025-08-19;16:23;Pão de Queijo;3;Shopping;Regular;12.0
9257;2025-03-05;11:21;Cappuccino;2;Universidade;Novo;14.0
9258;2025-09-25;08:36;Café Espresso;3;Centro;Regular;16.5
9259;2025-06-10;15:01;Espresso Duplo;1;Shopping;Regular;8.0
9260;2025-07-31;17:20;Cappuccino;1;Shopping;Novo;7.0
9261;2025-01-22;10:06;Suco de Laranja;2;Rodoviária;Regular;12.0
9262;2025-02-15;09:42;Café Espresso;3;Centro;Novo;16.5
9263;2025-07-21;11:40;Salgado;1;Shopping;Regular;7.0
9264;2025-01-06;09:58;Café Espresso;1;Universidade;Novo;5.5
9265;2025-08-07;19:21;Bolo de Chocolate;3;Rodoviária;Regular;25.5
9266;2025-01-04;18:59;Pão de Queijo;3;Rodoviária;Novo;12.0
9267;2025-06-22;14:25;Café Espresso;2;Shopping;Corporativo;11.0
9268;2025-04-03;17:47;Café Espresso;1;Rodoviária;Novo;5.5
9269;2025-06-09;06:07;Chá Gelado;2;Universidade;Regular;13.0
9270;2025-07-03;06:51;Café Espresso;1;Rodoviária;Regular;5.5
9271;2025-03-28;08:03;Suco de Laranja;3;Rodoviária;Regular;18.0
9272;2025-01-27;19:54;Bolo de Chocolate;1;Centro;Novo;8.5
9273;2025-01-18;18:13;Cappuccino;1;Shopping;Regular;7.0
9274;2025-06-03;14:08;Café Espresso;1;Shopping;Regular;5.5
9275;2025-05-15;15:48;Café Espresso;3;Universidade;Novo;16.5
9276;2025-07-16;20:41;Pão de Queijo;3;Shopping;Novo;12.0
9277;2025-05-12;06:40;Pão de Queijo;1;Centro;Novo;4.0
9278;2025-04-18;09:59;Sanduíche Natural;1;Universidade;Corporativo;12.0
9279;2025-04-12;18:45;Bolo de Chocolate;3;Shopping;Novo;25.5
9280;2025-01-07;08:28;Salgado;3;Rodoviária;Novo;21.0
9281;2025-03-26;14:20;Café Espresso;3;Universidade;Regular;16.5
9282;2025-09-23;17:53;Bolo de Chocolate;1;Centro;Novo;8.5
9283;2025-08-23;06:00;Café Espresso;2;Rodoviária;Regular;11.0
9284;2025-03-25;18:45;Cappuccino;2;Shopping;Novo;14.0
9285;2025-06-02;12:09;Suco de Laranja;3;Shopping;Regular;18.0
9286;2025-08-16;20:39;Salgado;2;Rodoviária;Regular;14.0
9287;2025-04-24;16:55;Cappuccino;1;Universidade;Novo;7.0
9288;2025-01-05;19:44;Salgado;2;Shopping;Novo;14.0
9289;2025-01-19;12:12;Cappuccino;2;Centro;Regular;14.0
9290;2025-05-12;16:40;Sanduíche Natural;2;Rodoviária;Regular;24.0
9291;2025-09-21;06:49;Café Espresso;3;Centro;Regular;16.5
9292;2025-07-02;18:50;Café Espresso;1;Centro;Novo;5.5
9293;2025-01-18;18:11;Suco de Laranja;3;Universidade;Novo;18.0
9294;2025-02-17;18:20;Bolo de Chocolate;2;Shopping;Regular;17.0
9295;2025-07-24;09:19;Pão de Queijo;3;Centro;Regular;12.0
9296;2025-08-14;20:07;Bolo de Chocolate;1;Centro;Novo;8.5
9297;2025-06-11;13:10;Chá Gelado;1;Rodoviária;Corporativo;6.5
9298;2025-06-18;12:32;Bolo de Chocolate;1;Shopping;Corporativo;8.5
9299;2025-01-07;15:14;Bolo de Chocolate;1;Shopping;Regular;8.5
9300;2025-08-10;09:00;Suco de Laranja;2;Rodoviária;Regular;12.0
9301;2025-07-29;16:29;Sanduíche Natural;2;Shopping;Corporativo;24.0
9302;2025-03-07;10:18;Cappuccino;2;Centro;Regular;14.0
9303;2025-07-06;08:35;Bolo de Chocolate;2;Centro;Regular;17.0
9304;2025-02-23;07:06;Pão de Queijo;2;Universidade;Novo;8.0
9305;2025-01-10;17:44;Café Espresso;3;Shopping;Regular;16.5
9306;2025-02-20;09:52;Pão de Queijo;1;Centro;Novo;4.0
9307;2025-02-14;17:31;Café Espresso;2;Shopping;Novo;11.0
9308;2025-03-27;07:21;Café Espresso;1;Centro;Corporativo;5.5
9309;2025-04-17;14:47;Chá Gelado;1;Rodoviária;Regular;6.5
9310;2025-05-12;13:23;Café Espresso;2;Centro;Regular;11.0
9311;2025-05-03;07:30;Pão de Queijo;2;Universidade;Novo;8.0
9312;2025-03-10;09:23;Cappuccino;1;Universidade;Regular;7.0
9313;2025-01-08;16:16;Pão de Queijo;1;Universidade;Novo;4.0
9314;2025-06-07;13:18;Café Espresso;1;Shopping;Novo;5.5
9315;2025-04-11;13:37;Cappuccino;3;Centro;Regular;21.0
9316;2025-03-17;12:33;Sanduíche Natural;3;Rodoviária;Regular;36.0
9317;2025-08-21;20:32;Cappuccino;1;Centro;Regular;7.0
9318;2025-07-17;11:59;Cappuccino;3;Universidade;Novo;21.0
9319;2025-08-19;08:35;Cappuccino;1;Centro;Novo;7.0
9320;2025-05-08;18:46;Café Espresso;1;Centro;Novo;5.5
9321;2025-02-02;14:34;Cappuccino;2;Shopping;Regular;14.0
9322;2025-07-03;07:15;Café Espresso;1;Shopping;Regular;5.5
9323;2025-02-21;07:17;Pão de Queijo;2;Rodoviária;Regular;8.0
9324;2025-04-23;11:49;Sanduíche Natural;2;Universidade;Regular;24.0
9325;2025-01-17;16:31;Pão de Queijo;1;Rodoviária;Regular;4.0
9326;2025-08-09;12:22;Bolo de Chocolate;3;Shopping;Regular;25.5
9327;2025-02-01;12:45;Café Espresso;1;Centro;Regular;5.5
9328;2025-09-01;18:17;Sanduíche Natural;1;Shopping;Novo;12.0
9329;2025-08-21;12:41;Cappuccino;3;Universidade;Corporativo;21.0
9330;2025-04-30;13:23;Pingado;2;Centro;Regular;7.0
9331;2025-07-17;19:49;Café Espresso;3;Rodoviária;Regular;16.5
9332;2025-06-11;10:45;Espresso Duplo;1;Shopping;Corporativo;8.0
9333;2025-08-03;11:56;Bolo de Chocolate;1;Universidade;Corporativo;8.5
9334;2025-04-21;11:57;Café Espresso;3;Universidade;Novo;16.5
9335;2025-07-29;11:09;Pingado;3;Universidade;Regular;10.5
9336;2025-04-29;15:14;Café Espresso;3;Centro;Regular;16.5
9337;2025-09-13;11:40;Suco de Laranja;2;Shopping;Corporativo;12.0
9338;2025-05-06;15:54;Sanduíche Natural;3;Shopping;Corporativo;36.0
9339;2025-04-29;06:00;Café Espresso;1;Shopping;Novo;5.5
9340;2025-07-28;19:35;Cappuccino;3;Rodoviária;Corporativo;21.0
9341;2025-08-08;20:27;Pão de Queijo;1;Centro;Regular;4.0
9342;2025-05-24;07:34;Bolo de Chocolate;2;Rodoviária;Regular;17.0
9343;2025-02-14;17:38;Sanduíche Natural;2;Shopping;Regular;24.0
9344;2025-05-01;19:22;Suco de Laranja;3;Shopping;Regular;18.0
9345;2025-09-21;19:43;Cappuccino;1;Centro;Novo;7.0
9346;2025-07-19;08:17;Salgado;2;Shopping;Corporativo;14.0
9347;2025-08-05;20:00;Espresso Duplo;3;Shopping;Regular;24.0
9348;2025-01-09;14:25;Café Espresso;2;Centro;Regular;11.0
9349;2025-05-01;08:56;Café Espresso;3;Universidade;Regular;16.5
9350;2025-06-19;20:03;Cappuccino;1;Centro;Regular;7.0
9351;2025-08-11;20:41;Sanduíche Natural;3;Universidade;Novo;36.0
9352;2025-01-13;11:44;Café Espresso;1;Shopping;Regular;5.5
9353;2025-08-17;12:57;Sanduíche Natural;2;Universidade;Regular;24.0
9354;2025-05-23;19:53;Pingado;1;Centro;Regular;3.5
9355;2025-02-19;06:21;Café Espresso;1;Centro;Regular;5.5
9356;2025-03-22;16:45;Pão de Queijo;2;Universidade;Novo;8.0
9357;2025-03-12;11:36;Cappuccino;1;Shopping;Regular;7.0
9358;2025-05-18;08:25;Cappuccino;1;Universidade;Regular;7.0
9359;2025-01-13;08:26;Pão de Queijo;3;Centro;Regular;12.0
9360;2025-02-09;15:12;Suco de Laranja;1;Universidade;Novo;6.0
9361;2025-08-05;12:07;Pão de Queijo;3;Centro;Regular;12.0
9362;2025-02-02;19:50;Espresso Duplo;1;Shopping;Regular;8.0
9363;2025-02-28;08:22;Cappuccino;2;Rodoviária;Regular;14.0
9364;2025-04-27;15:43;Pão de Queijo;1;Centro;Corporativo;4.0
9365;2025-05-14;12:26;Salgado;1;Shopping;Regular;7.0
9366;2025-07-22;14:45;Cappuccino;1;Shopping;Regular;7.0
9367;2025-04-25;11:46;Pão de Queijo;3;Rodoviária;Novo;12.0
9368;2025-07-30;18:06;Bolo de Chocolate;2;Centro;Novo;17.0
9369;2025-06-11;16:09;Sanduíche Natural;2;Universidade;Regular;24.0
9370;2025-01-28;06:38;Cappuccino;1;Universidade;Novo;7.0
9371;2025-02-08;07:54;Pão de Queijo;1;Centro;Regular;4.0
9372;2025-04-22;08:40;Pingado;3;Centro;Regular;10.5
9373;2025-04-12;18:36;Café Espresso;2;Centro;Regular;11.0
9374;2025-07-16;12:55;Cappuccino;1;Universidade;Regular;7.0
9375;2025-06-01;18:15;Bolo de Chocolate;1;Shopping;Regular;8.5
9376;2025-04-09;17:49;Café Espresso;2;Centro;Regular;11.0
9377;2025-02-12;16:48;Pão de Queijo;1;Shopping;Novo;4.0
9378;2025-02-26;12:14;Café Espresso;1;Shopping;Regular;5.5
9379;2025-05-30;11:05;Sanduíche Natural;2;Centro;Regular;24.0
9380;2025-04-19;07:18;Salgado;3;Rodoviária;Novo;21.0
9381;2025-05-13;09:50;Café Espresso;1;Universidade;Regular;5.5
9382;2025-02-12;07:02;Café Espresso;1;Centro;Regular;5.5
9383;2025-06-23;19:53;Suco de Laranja;2;Rodoviária;Novo;12.0
9384;2025-08-17;14:35;Cappuccino;2;Rodoviária;Regular;14.0
9385;2025-03-06;11:48;Pão de Queijo;3;Centro;Novo;12.0
9386;2025-05-07;17:37;Cappuccino;3;Centro;Novo;21.0
9387;2025-09-23;17:31;Café Espresso;1;Universidade;Regular;5.5
9388;2025-03-26;08:40;Cappuccino;3;Rodoviária;Regular;21.0
9389;2025-06-04;09:38;Café Espresso;3;Universidade;Regular;16.5
9390;2025-01-23;09:42;Cappuccino;3;Centro;Novo;21.0
9391;2025-06-08;11:22;Suco de Laranja;1;Centro;Regular;6.0
9392;2025-01-23;07:09;Pão de Queijo;3;Shopping;Regular;12.0
9393;2025-09-18;11:07;Bolo de Chocolate;3;Centro;Regular;25.5
9394;2025-07-08;20:44;Pão de Queijo;3;Centro;Regular;12.0
9395;2025-07-29;18:27;Cappuccino;2;Shopping;Novo;14.0
9396;2025-07-05;11:33;Café Espresso;3;Shopping;Regular;16.5
9397;2025-06-03;09:32;Cappuccino;3;Shopping;Corporativo;21.0
9398;2025-04-26;20:06;Bolo de Chocolate;2;Rodoviária;Regular;17.0
9399;2025-08-19;13:25;Suco de Laranja;2;Centro;Regular;12.0
9400;2025-09-17;07:09;Pão de Queijo;1;Shopping;Regular;4.0
9401;2025-05-09;20:36;Bolo de Chocolate;1;Shopping;Regular;8.5
9402;2025-09-10;16:23;Café Espresso;2;Centro;Novo;11.0
9403;2025-06-01;16:39;Sanduíche Natural;1;Universidade;Corporativo;12.0
9404;2025-05-20;20:20;Sanduíche Natural;3;Rodoviária;Corporativo;36.0
9405;2025-04-27;13:37;Cappuccino;1;Shopping;Regular;7.0
9406;2025-02-22;20:14;Pão de Queijo;3;Universidade;Regular;12.0
9407;2025-01-01;10:44;Bolo de Chocolate;3;Centro;Corporativo;25.5
9408;2025-03-02;19:42;Pão de Queijo;3;Centro;Novo;12.0
9409;2025-05-12;09:20;Chá Gelado;2;Shopping;Regular;13.0
9410;2025-04-07;17:19;Suco de Laranja;1;Rodoviária;Novo;6.0
9411;2025-04-25;06:02;Bolo de Chocolate;1;Shopping;Novo;8.5
9412;2025-09-25;13:22;Pão de Queijo;2;Shopping;Regular;8.0
9413;2025-03-30;17:46;Café Espresso;2;Shopping;Corporativo;11.0
9414;2025-04-26;12:26;Café Espresso;1;Centro;Regular;5.5
9415;2025-02-03;08:24;Cappuccino;2;Universidade;Regular;14.0
9416;2025-01-12;20:21;Café Espresso;2;Centro;Novo;11.0
9417;2025-07-26;13:55;Espresso Duplo;3;Shopping;Regular;24.0
9418;2025-05-29;08:51;Cappuccino;3;Universidade;Novo;21.0
9419;2025-07-21;19:37;Sanduíche Natural;3;Shopping;Novo;36.0
9420;2025-02-07;07:27;Salgado;2;Rodoviária;Regular;14.0
9421;2025-05-29;17:10;Salgado;2;Centro;Regular;14.0
9422;2025-03-05;17:54;Café Espresso;3;Centro;Novo;16.5
9423;2025-02-27;07:58;Cappuccino;3;Shopping;Corporativo;21.0
9424;2025-01-03;10:59;Cappuccino;1;Rodoviária;Novo;7.0
9425;2025-02-02;09:40;Pingado;3;Shopping;Regular;10.5
9426;2025-03-20;18:44;Sanduíche Natural;3;Rodoviária;Novo;36.0
9427;2025-01-29;20:33;Café Espresso;1;Universidade;Regular;5.5
9428;2025-09-26;12:12;Cappuccino;1;Universidade;Regular;7.0
9429;2025-03-19;12:31;Pão de Queijo;1;Rodoviária;Regular;4.0
9430;2025-02-02;12:48;Cappuccino;1;Shopping;Regular;7.0
9431;2025-02-19;13:49;Salgado;2;Shopping;Novo;14.0
9432;2025-06-02;20:46;Salgado;1;Shopping;Novo;7.0
9433;2025-01-16;10:33;Suco de Laranja;1;Universidade;Regular;6.0
9434;2025-08-20;18:36;Bolo de Chocolate;2;Centro;Regular;17.0
9435;2025-09-19;12:37;Pão de Queijo;1;Universidade;Novo;4.0
9436;2025-03-03;18:43;Cappuccino;1;Universidade;Regular;7.0
9437;2025-04-26;10:51;Salgado;1;Shopping;Regular;7.0
9438;2025-01-06;13:10;Sanduíche Natural;2;Centro;Regular;24.0
9439;2025-06-17;19:55;Café Espresso;3;Universidade;Regular;16.5
9440;2025-04-16;06:41;Cappuccino;1;Centro;Corporativo;7.0
9441;2025-03-09;07:34;Café Espresso;1;Rodoviária;Regular;5.5
9442;2025-02-21;18:48;Salgado;1;Centro;Regular;7.0
9443;2025-06-21;16:34;Café Espresso;1;Universidade;Novo;5.5
9444;2025-04-17;15:27;Bolo de Chocolate;2;Shopping;Novo;17.0
9445;2025-02-14;13:31;Cappuccino;3;Universidade;Novo;21.0
9446;2025-07-01;09:44;Salgado;1;Shopping;Regular;7.0
9447;2025-05-27;18:06;Pão de Queijo;1;Shopping;Regular;4.0
9448;2025-08-19;12:47;Cappuccino;2;Centro;Corporativo;14.0
9449;2025-01-30;16:36;Cappuccino;3;Rodoviária;Regular;21.0
9450;2025-07-29;17:16;Cappuccino;3;Centro;Novo;21.0
9451;2025-06-26;15:03;Salgado;3;Rodoviária;Novo;21.0
9452;2025-01-29;12:13;Suco de Laranja;1;Shopping;Regular;6.0
9453;2025-07-03;10:01;Cappuccino;1;Centro;Novo;7.0
9454;2025-04-24;19:23;Pão de Queijo;1;Shopping;Regular;4.0
9455;2025-09-14;07:26;Café Espresso;2;Universidade;Novo;11.0
9456;2025-02-05;13:28;Salgado;2;Universidade;Novo;14.0
9457;2025-06-18;16:47;Cappuccino;2;Centro;Regular;14.0
9458;2025-04-08;07:58;Sanduíche Natural;1;Rodoviária;Novo;12.0
